REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,PWRBGS,EMIC02,1.0,2025,0.0
RE1,PWRBGS,EMIC02,1.0,2026,0.0
RE1,PWRBGS,EMIC02,1.0,2027,0.0
RE1,PWRBGS,EMIC02,1.0,2028,0.0
RE1,PWRBGS,EMIC02,1.0,2029,0.0
RE1,PWRBGS,EMIC02,1.0,2030,0.0
RE1,PWRBGS,EMIC02,1.0,2031,0.0
RE1,PWRBGS,EMIC02,1.0,2032,0.0
RE1,PWRBGS,EMIC02,1.0,2033,0.0
RE1,PWRBGS,EMIC02,1.0,2034,0.0
RE1,PWRBGS,EMIC02,1.0,2035,0.0
RE1,PWRBGS,EMIC02,1.0,2036,0.0
RE1,PWRBGS,EMIC02,1.0,2037,0.0
RE1,PWRBGS,EMIC02,1.0,2038,0.0
RE1,PWRBGS,EMIC02,1.0,2039,0.0
RE1,PWRBGS,EMIC02,1.0,2040,0.0
RE1,PWRBGS,EMIC02,1.0,2041,0.0
RE1,PWRBGS,EMIC02,1.0,2042,0.0
RE1,PWRBGS,EMIC02,1.0,2043,0.0
RE1,PWRBGS,EMIC02,1.0,2044,0.0
RE1,PWRBGS,EMIC02,1.0,2045,0.0
RE1,PWRBGS,EMIC02,1.0,2046,0.0
RE1,PWRBGS,EMIC02,1.0,2047,0.0
RE1,PWRBGS,EMIC02,1.0,2048,0.0
RE1,PWRBGS,EMIC02,1.0,2049,0.0
RE1,PWRBGS,EMIC02,1.0,2050,0.0
RE1,PWRBGS,EMIC02,1.0,2051,0.0
RE1,PWRBGS,EMIC02,1.0,2052,0.0
RE1,PWRBGS,EMIC02,1.0,2053,0.0
RE1,PWRBGS,EMIC02,1.0,2054,0.0
RE1,PWRBGS,EMICH4,1.0,2022,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2023,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2024,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2025,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2026,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2027,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2028,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2029,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2030,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2031,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2032,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2033,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2034,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2035,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2036,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2037,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2038,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2039,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2040,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2041,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2042,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2043,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2044,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2045,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2046,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2047,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2048,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2049,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2050,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2051,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2052,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2053,7.98e-05
RE1,PWRBGS,EMICH4,1.0,2054,7.98e-05
RE1,PWRBGS,EMIN2O,1.0,2022,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2023,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2024,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2025,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2026,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2027,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2028,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2029,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2030,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2031,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2032,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2033,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2034,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2035,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2036,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2037,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2038,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2039,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2040,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2041,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2042,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2043,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2044,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2045,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2046,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2047,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2048,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2049,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2050,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2051,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2052,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2053,7.552500000000002e-05
RE1,PWRBGS,EMIN2O,1.0,2054,7.552500000000002e-05
RE1,PWRCOA,EMIC02,1.0,2022,0.2528676368685941
RE1,PWRCOA,EMIC02,1.0,2023,0.259190584710791
RE1,PWRCOA,EMIC02,1.0,2024,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2025,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2026,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2027,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2028,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2029,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2030,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2031,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2032,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2033,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2034,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2035,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2036,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2037,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2038,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2039,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2040,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2041,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2042,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2043,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2044,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2045,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2046,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2047,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2048,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2049,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2050,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2051,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2052,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2053,0.26785341946135915
RE1,PWRCOA,EMIC02,1.0,2054,0.26785341946135915
RE1,PWRCOA,EMICH4,1.0,2022,0.0008033367490354818
RE1,PWRCOA,EMICH4,1.0,2023,0.0008234241608797701
RE1,PWRCOA,EMICH4,1.0,2024,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2025,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2026,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2027,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2028,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2029,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2030,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2031,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2032,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2033,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2034,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2035,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2036,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2037,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2038,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2039,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2040,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2041,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2042,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2043,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2044,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2045,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2046,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2047,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2048,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2049,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2050,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2051,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2052,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2053,0.0008509451738181298
RE1,PWRCOA,EMICH4,1.0,2054,0.0008509451738181298
RE1,PWRCOA,EMIN2O,1.0,2022,0.001140451277648586
RE1,PWRCOA,EMIN2O,1.0,2023,0.0011689682283918166
RE1,PWRCOA,EMIN2O,1.0,2024,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2025,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2026,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2027,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2028,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2029,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2030,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2031,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2032,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2033,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2034,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2035,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2036,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2037,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2038,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2039,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2040,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2041,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2042,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2043,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2044,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2045,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2046,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2047,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2048,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2049,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2050,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2051,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2052,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2053,0.0012080382378310951
RE1,PWRCOA,EMIN2O,1.0,2054,0.0012080382378310951
RE1,PWRCOACCS,EMIC02,1.0,2022,0.025286763686859146
RE1,PWRCOACCS,EMIC02,1.0,2023,0.025919058471078834
RE1,PWRCOACCS,EMIC02,1.0,2024,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2025,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2026,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2027,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2028,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2029,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2030,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2031,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2032,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2033,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2034,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2035,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2036,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2037,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2038,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2039,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2040,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2041,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2042,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2043,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2044,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2045,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2046,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2047,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2048,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2049,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2050,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2051,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2052,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2053,0.02678534194613564
RE1,PWRCOACCS,EMIC02,1.0,2054,0.02678534194613564
RE1,PWRCOACCS,EMICH4,1.0,2022,0.0008033367490354818
RE1,PWRCOACCS,EMICH4,1.0,2023,0.0008234241608797701
RE1,PWRCOACCS,EMICH4,1.0,2024,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2025,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2026,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2027,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2028,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2029,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2030,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2031,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2032,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2033,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2034,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2035,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2036,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2037,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2038,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2039,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2040,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2041,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2042,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2043,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2044,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2045,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2046,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2047,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2048,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2049,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2050,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2051,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2052,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2053,0.0008509451738181298
RE1,PWRCOACCS,EMICH4,1.0,2054,0.0008509451738181298
RE1,PWRCOACCS,EMIN2O,1.0,2022,0.001140451277648586
RE1,PWRCOACCS,EMIN2O,1.0,2023,0.0011689682283918166
RE1,PWRCOACCS,EMIN2O,1.0,2024,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2025,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2026,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2027,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2028,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2029,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2030,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2031,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2032,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2033,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2034,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2035,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2036,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2037,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2038,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2039,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2040,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2041,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2042,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2043,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2044,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2045,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2046,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2047,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2048,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2049,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2050,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2051,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2052,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2053,0.0012080382378310951
RE1,PWRCOACCS,EMIN2O,1.0,2054,0.0012080382378310951
RE1,PWRCSP,EMIC02,1.0,2022,0.0
RE1,PWRCSP,EMIC02,1.0,2023,0.0
RE1,PWRCSP,EMIC02,1.0,2024,0.0
RE1,PWRCSP,EMIC02,1.0,2025,0.0
RE1,PWRCSP,EMIC02,1.0,2026,0.0
RE1,PWRCSP,EMIC02,1.0,2027,0.0
RE1,PWRCSP,EMIC02,1.0,2028,0.0
RE1,PWRCSP,EMIC02,1.0,2029,0.0
RE1,PWRCSP,EMIC02,1.0,2030,0.0
RE1,PWRCSP,EMIC02,1.0,2031,0.0
RE1,PWRCSP,EMIC02,1.0,2032,0.0
RE1,PWRCSP,EMIC02,1.0,2033,0.0
RE1,PWRCSP,EMIC02,1.0,2034,0.0
RE1,PWRCSP,EMIC02,1.0,2035,0.0
RE1,PWRCSP,EMIC02,1.0,2036,0.0
RE1,PWRCSP,EMIC02,1.0,2037,0.0
RE1,PWRCSP,EMIC02,1.0,2038,0.0
RE1,PWRCSP,EMIC02,1.0,2039,0.0
RE1,PWRCSP,EMIC02,1.0,2040,0.0
RE1,PWRCSP,EMIC02,1.0,2041,0.0
RE1,PWRCSP,EMIC02,1.0,2042,0.0
RE1,PWRCSP,EMIC02,1.0,2043,0.0
RE1,PWRCSP,EMIC02,1.0,2044,0.0
RE1,PWRCSP,EMIC02,1.0,2045,0.0
RE1,PWRCSP,EMIC02,1.0,2046,0.0
RE1,PWRCSP,EMIC02,1.0,2047,0.0
RE1,PWRCSP,EMIC02,1.0,2048,0.0
RE1,PWRCSP,EMIC02,1.0,2049,0.0
RE1,PWRCSP,EMIC02,1.0,2050,0.0
RE1,PWRCSP,EMIC02,1.0,2051,0.0
RE1,PWRCSP,EMIC02,1.0,2052,0.0
RE1,PWRCSP,EMIC02,1.0,2053,0.0
RE1,PWRCSP,EMIC02,1.0,2054,0.0
RE1,PWRCSP,EMICH4,1.0,2022,0.0
RE1,PWRCSP,EMICH4,1.0,2023,0.0
RE1,PWRCSP,EMICH4,1.0,2024,0.0
RE1,PWRCSP,EMICH4,1.0,2025,0.0
RE1,PWRCSP,EMICH4,1.0,2026,0.0
RE1,PWRCSP,EMICH4,1.0,2027,0.0
RE1,PWRCSP,EMICH4,1.0,2028,0.0
RE1,PWRCSP,EMICH4,1.0,2029,0.0
RE1,PWRCSP,EMICH4,1.0,2030,0.0
RE1,PWRCSP,EMICH4,1.0,2031,0.0
RE1,PWRCSP,EMICH4,1.0,2032,0.0
RE1,PWRCSP,EMICH4,1.0,2033,0.0
RE1,PWRCSP,EMICH4,1.0,2034,0.0
RE1,PWRCSP,EMICH4,1.0,2035,0.0
RE1,PWRCSP,EMICH4,1.0,2036,0.0
RE1,PWRCSP,EMICH4,1.0,2037,0.0
RE1,PWRCSP,EMICH4,1.0,2038,0.0
RE1,PWRCSP,EMICH4,1.0,2039,0.0
RE1,PWRCSP,EMICH4,1.0,2040,0.0
RE1,PWRCSP,EMICH4,1.0,2041,0.0
RE1,PWRCSP,EMICH4,1.0,2042,0.0
RE1,PWRCSP,EMICH4,1.0,2043,0.0
RE1,PWRCSP,EMICH4,1.0,2044,0.0
RE1,PWRCSP,EMICH4,1.0,2045,0.0
RE1,PWRCSP,EMICH4,1.0,2046,0.0
RE1,PWRCSP,EMICH4,1.0,2047,0.0
RE1,PWRCSP,EMICH4,1.0,2048,0.0
RE1,PWRCSP,EMICH4,1.0,2049,0.0
RE1,PWRCSP,EMICH4,1.0,2050,0.0
RE1,PWRCSP,EMICH4,1.0,2051,0.0
RE1,PWRCSP,EMICH4,1.0,2052,0.0
RE1,PWRCSP,EMICH4,1.0,2053,0.0
RE1,PWRCSP,EMICH4,1.0,2054,0.0
RE1,PWRCSP,EMIN2O,1.0,2022,0.0
RE1,PWRCSP,EMIN2O,1.0,2023,0.0
RE1,PWRCSP,EMIN2O,1.0,2024,0.0
RE1,PWRCSP,EMIN2O,1.0,2025,0.0
RE1,PWRCSP,EMIN2O,1.0,2026,0.0
RE1,PWRCSP,EMIN2O,1.0,2027,0.0
RE1,PWRCSP,EMIN2O,1.0,2028,0.0
RE1,PWRCSP,EMIN2O,1.0,2029,0.0
RE1,PWRCSP,EMIN2O,1.0,2030,0.0
RE1,PWRCSP,EMIN2O,1.0,2031,0.0
RE1,PWRCSP,EMIN2O,1.0,2032,0.0
RE1,PWRCSP,EMIN2O,1.0,2033,0.0
RE1,PWRCSP,EMIN2O,1.0,2034,0.0
RE1,PWRCSP,EMIN2O,1.0,2035,0.0
RE1,PWRCSP,EMIN2O,1.0,2036,0.0
RE1,PWRCSP,EMIN2O,1.0,2037,0.0
RE1,PWRCSP,EMIN2O,1.0,2038,0.0
RE1,PWRCSP,EMIN2O,1.0,2039,0.0
RE1,PWRCSP,EMIN2O,1.0,2040,0.0
RE1,PWRCSP,EMIN2O,1.0,2041,0.0
RE1,PWRCSP,EMIN2O,1.0,2042,0.0
RE1,PWRCSP,EMIN2O,1.0,2043,0.0
RE1,PWRCSP,EMIN2O,1.0,2044,0.0
RE1,PWRCSP,EMIN2O,1.0,2045,0.0
RE1,PWRCSP,EMIN2O,1.0,2046,0.0
RE1,PWRCSP,EMIN2O,1.0,2047,0.0
RE1,PWRCSP,EMIN2O,1.0,2048,0.0
RE1,PWRCSP,EMIN2O,1.0,2049,0.0
RE1,PWRCSP,EMIN2O,1.0,2050,0.0
RE1,PWRCSP,EMIN2O,1.0,2051,0.0
RE1,PWRCSP,EMIN2O,1.0,2052,0.0
RE1,PWRCSP,EMIN2O,1.0,2053,0.0
RE1,PWRCSP,EMIN2O,1.0,2054,0.0
RE1,PWRDSL,EMIC02,1.0,2022,0.20353881313231867
RE1,PWRDSL,EMIC02,1.0,2023,0.2066026071308861
RE1,PWRDSL,EMIC02,1.0,2024,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2025,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2026,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2027,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2028,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2029,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2030,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2031,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2032,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2033,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2034,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2035,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2036,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2037,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2038,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2039,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2040,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2041,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2042,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2043,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2044,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2045,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2046,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2047,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2048,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2049,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2050,0.18206777627715195
RE1,PWRDSL,EMIC02,1.0,2051,0.18206777627715223
RE1,PWRDSL,EMIC02,1.0,2052,0.18206777627715223
RE1,PWRDSL,EMIC02,1.0,2053,0.18206777627715223
RE1,PWRDSL,EMIC02,1.0,2054,0.18206777627715223
RE1,PWRDSL,EMICH4,1.0,2022,0.00023044153760937188
RE1,PWRDSL,EMICH4,1.0,2023,0.0002339102883065142
